hotstar_id,title,genre,year,age_rating,running_time,seasons,episodes,type,rating,views
1000157269,Nombarathippoovu,Drama,1987,U,140,,,movie,5,419425
1000036254,Enthino Pookkunna Pookkal,Family,1982,U/A 13+,141,,,movie,3,17172
1000062857,Nan Life Alli,Romance,2014,U/A 7+,120,,,movie,3,35596
1000237699,Ratsasan,Thriller,2018,U/A 16+,143,,,movie,2,48795
1260107680,Chai Biscuit,Mystery,2020,U/A 13+,10,,,movie,3,46531
1000103413,Haqeeqat,Action,1995,U/A 13+,147,,,movie,4,975440
1260011724,Dora,Thriller,2017,U/A 13+,123,,,movie,2,45505
1260119613,Shivamani,Romance,2003,U/A 13+,142,,,movie,5,904595
1000154616,Maram,Romance,1973,U,125,,,movie,3,17481
1260018325,Pete's Dragon,Adventure,2016,U/A 7+,102,,,movie,4,413486
1000109206,Vachan,Drama,1955,U,113,,,movie,2,30624
1260027118,Dr. Dolittle: Tail to The Chief,Comedy,2008,U,87,,,movie,4,303490
1260027291,The Little Mermaid: Ariel's Beginning,Animation,2008,U,74,,,movie,2,28183
1808021355,Chunaav,Drama,2020,U/A 13+,19,,,movie,3,14343
1260070499,Fauci,Documentary,2021,U/A 13+,104,,,movie,4,530096
1000040310,Iyer The Great,Thriller,1990,U/A 16+,114,,,movie,4,121228
1260115933,Jigar Kaleja,Action,2010,U/A 16+,149,,,movie,2,19529
1770021475,T.J. Miller: Meticulously Ridiculous,Standup Comedy,2017,U/A 16+,58,,,movie,2,37102
1000101673,Oru Black & White Kudumbam,Comedy,2009,U,134,,,movie,5,186926
1610006319,Season's Greetings,Drama,2019,U/A 13+,14,,,movie,4,819819
1000099594,Maha Muduru,Thriller,2009,U/A 16+,160,,,movie,3,16710
1260027295,Lady And The Tramp II: Scamp's Adventure,Animation,2001,U,66,,,movie,4,874539
1000205394,Monsoon Shootout,Crime,2017,U/A 16+,86,,,movie,2,43963
1000168322,Chilipili Hakkigalu,Drama,2008,U,126,,,movie,5,547322
1260027557,Tarzan II,Animation,2005,U,70,,,movie,5,847425
1000055382,Manmadhudu,Comedy,2002,U/A 13+,142,,,movie,4,918235
1000055945,Ayyaare,Comedy,2012,U/A 13+,129,,,movie,5,228378
1000071157,Pooram,Drama,1989,U/A 7+,124,,,movie,2,6938
1000034506,Singham Returns,Action,2014,U/A 13+,133,,,movie,4,698741
1260023099,Jack Jack Attack,Animation,2005,U,4,,,movie,4,550292
1260018311,Lady And The Tramp,Animation,1955,U,75,,,movie,4,402922
1260037261,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Kids,2014,U/A 7+,81,,,movie,2,37673
1610032498,Aager Thikana,Thriller,2019,U/A 16+,18,,,movie,3,1180
1260084736,West Side Story,Musical,2021,U/A 13+,156,,,movie,5,245500
1770000661,Rio,Animation,2011,U,91,,,movie,2,4282
1000115876,Chadurida Chitaragalu,Drama,1981,U/A 13+,120,,,movie,5,769068
1610012415,Exes,Comedy,2018,U/A 13+,4,,,movie,2,29859
1000228507,Extreme Flight: The Indian Air Force,Documentary,2019,U,43,,,movie,5,914886
1836055494,The Last Loan,Comedy,2020,U/A 13+,20,,,movie,4,521420
1260061062,Happy Anniversary,Crime,2021,A,22,,,movie,4,839605
1260116468,Bengal Tiger,Romance,2015,U/A 13+,142,,,movie,5,300976
1260128748,Virangana,Drama,2022,U/A 16+,17,,,movie,4,702127
1770000928,Alien,Action,1979,U/A 16+,116,,,movie,3,42818
1770019162,Red Sparrow,Action,2018,A,140,,,movie,3,9418
1260123962,Saga,Drama,2022,U/A 13+,3,,,movie,2,44407
1000112795,Mindappennu,Drama,1970,U,127,,,movie,4,435662
1260046299,Ungalukkaga Oruvan,Action,2019,U/A 16+,178,,,movie,4,740620
1770002751,Sakhi Tumi Kar,Romance,1996,U,144,,,movie,2,8881
1000229103,Haraamkhor,Drama,2017,U/A 16+,88,,,movie,4,315794
1000070713,Gaja,Drama,2008,A,149,,,movie,3,36044
1770000298,Diary of a Wimpy Kid: Rodrick Rules,Comedy,2011,U/A 7+,95,,,movie,2,31058
1260018359,Sister Act 2: Back In The Habit,Comedy,1993,U/A 7+,107,,,movie,2,13080
1000098249,Gani,Comedy,2010,U/A 7+,82,,,movie,4,138000
1000215465,Bibaho Diaries,Comedy,2017,U/A 13+,127,,,movie,2,40983
1000232341,Thank U Vitthala,Drama,2017,U/A 13+,117,,,movie,5,578734
1000069261,Annarakannanum Thannalayathu,Drama,2010,U/A 13+,122,,,movie,2,14603
1770021446,A Child Betrayed: The Calvin Mire Story,Drama,1994,U/A 16+,29,,,movie,2,18837
1000109810,Gulumal,Thriller,2009,U/A 13+,139,,,movie,4,407763
1000163515,Mylanchi,Thriller,1982,U/A 13+,120,,,movie,3,4545
1000226797,Zeb's Big Fish: Hammerhead Invasion,Animals & Nature,2017,U/A 7+,43,,,movie,2,8048
1260103907,Robert D'Souza The Dog Feeder,Docudrama,2021,U/A 13+,20,,,movie,5,224744
1260108123,RRR,Action,2022,U/A 16+,177,,,movie,5,113296
1000109045,Aniyaatha Valakal,Romance,1980,U,141,,,movie,2,47926
1000062154,Navarangi,Romance,2014,U/A 7+,117,,,movie,3,12037
1000228512,Rubaru Roshni,Drama,2019,U/A 16+,110,,,movie,3,38763
1260018305,The Hunchback Of Notre Dame,Animation,1996,U,90,,,movie,2,24179
1260111662,Male,Drama,2022,U/A 16+,8,,,movie,4,333420
1000078232,Bhaag Johnny,Action,2015,U/A 13+,112,,,movie,3,11161
1000067450,Nirdoshi,Drama,1984,U/A 13+,148,,,movie,4,414158
1000097397,Panchamrutha,Drama,2011,U/A 7+,131,,,movie,4,347627
1000041467,Idiots,Comedy,2012,U/A 13+,109,,,movie,2,1274
1260044419,Snow Buddies,Comedy,2008,U,83,,,movie,4,441751
1260016000,Breakthrough,Drama,2019,U/A 13+,116,,,movie,2,18727
1000068514,Rathinirvedam,Romance,2011,U/A 16+,103,,,movie,3,20069
1260053877,Vacha Kuri Thappathu,Action,2020,U/A 13+,159,,,movie,5,635587
1260103016,Bal Ganesh,Animation,2007,U,102,,,movie,4,894105
1000101675,Onnaman,Drama,2002,U/A 16+,161,,,movie,2,7026
1000164391,Sarkar Colony,Comedy,2010,U/A 7+,129,,,movie,5,741956
1000233195,Maayavan,Action,2017,U/A 16+,117,,,movie,3,44079
1260087201,Khiladi,Crime,2022,U/A 16+,151,,,movie,5,537456
1000097987,Parshne,Drama,2009,U/A 7+,116,,,movie,2,8794
1000099909,Panchamuki,Drama,2010,U/A 13+,130,,,movie,4,631807
1000057180,Kevvu Keka,Comedy,2013,U/A 13+,141,,,movie,3,22206
1000104849,Un Hazaaron Ke Naam,Documentary,2009,U/A 16+,83,,,movie,2,23847
1260106111,Harmonious Live!,Documentary,2022,U/A 7+,32,,,movie,2,24792
1260111609,The Roka,Drama,2022,U/A 16+,19,,,movie,2,9609
1260121723,Adhikar,Drama,2022,U/A 13+,5,,,movie,3,45445
1260044470,Million Dollar Duck,Kids,1971,U,92,,,movie,4,105836
1000164441,The Legend of Michael Mishra,Comedy,2016,U/A 13+,118,,,movie,5,54217
1000097536,Preeti Hungama,Romance,2010,U/A 13+,125,,,movie,2,32699
1000070829,Pichi Panthulu,Drama,1983,U/A 13+,139,,,movie,4,186867
1000097401,Namaste Madam,Comedy,2014,U/A 16+,134,,,movie,2,44384
1260114927,Anjaan Ek Dastak,Thriller,2022,A,26,,,movie,2,46559
1260127431,Chaska,Horror,2021,U/A 16+,13,,,movie,2,21149
1000063870,Pandhem,Action,2005,U/A 13+,131,,,movie,3,1620
1260027571,Sky High,Adventure,2005,U/A 7+,99,,,movie,4,482145
1000158666,Sainyam,Thriller,1994,U/A 13+,172,,,movie,2,46773
1260023067,How Dogs Got Their Shapes,Documentary,2016,U/A 7+,44,,,movie,2,41721
1260108090,Bena,Drama,2021,U/A 13+,9,,,movie,2,42558
1000232286,Ganvesh,Drama,2016,U,102,,,movie,4,208431
1000105371,Beautiful,Thriller,2011,U/A 7+,104,,,movie,3,30697
1610005647,Os..,Romance,2018,U/A 13+,7,,,movie,5,878304
1770002748,Paran Jai Jaliya Re,Romance,2009,U,134,,,movie,2,23648
1000063226,Guru,Action,2012,U/A 16+,140,,,movie,3,20338
1100018108,DJ [Duvvada Jagannadham],Action,2017,U/A 13+,141,,,movie,5,521730
1260021517,Phineas and Ferb: Mission Marvel,Animation,2013,U,44,,,movie,4,191751
1260110193,Soch,Drama,2022,U/A 13+,21,,,movie,2,27968
1260012164,Kutralam,Action,2016,U/A 13+,138,,,movie,3,29221
1260044391,Spooky Buddies,Adventure,2011,U,88,,,movie,2,40734
1000081847,Kili Poyi,Comedy,2013,U/A 16+,87,,,movie,4,204379
1000101925,Vinayapoorvam Vidyadharan,Family,2000,U,127,,,movie,2,28625
1000115096,Vilakku Vangiya Veena,Drama,1971,U,167,,,movie,5,150633
1260106248,Ghatothkach- Master of Magic,Animation,2008,U,91,,,movie,2,3635
1260125568,Jagamemaya: Instant Karma,Mystery,2022,U/A 16+,111,,,movie,3,45130
1000152081,Kallanum Polisum,Comedy,1992,U/A 7+,123,,,movie,3,44455
1000066477,Manasu Matavinadhu,Romance,2005,U/A 13+,154,,,movie,5,209404
1770002556,Premi,Drama,2004,U,156,,,movie,5,677134
1000190811,A Gentleman,Action,2017,U/A 13+,126,,,movie,5,219985
1770015734,UnIndian,Romance,2015,U/A 13+,104,,,movie,2,37878
1000221939,Kanaka,Drama,2018,U/A 16+,128,,,movie,4,520739
1260110227,Brahmāstra Part One: Shiva,Fantasy,2022,U/A 13+,168,,,movie,3,11510
1260054848,Flora & Ulysses,Adventure,2021,U/A 7+,90,,,movie,4,732255
1000164876,Vilkkanundu Swapnangal,Drama,1980,U,145,,,movie,4,418143
1260014811,Dumbo,Family,2019,U/A 7+,111,,,movie,5,561898
1000103355,Mata Ekvira Navsala Pavli,Drama,2009,U/A 13+,135,,,movie,3,23366
1000083892,Software Ganda,Comedy,2014,U/A 7+,129,,,movie,5,666945
1260013408,Kaithi,Drama,2019,U/A 16+,144,,,movie,5,608380
1610007089,Masale Pyar Wale,Comedy,2017,U/A 13+,24,,,movie,2,10629
1000160741,Senior Mandrake,Comedy,2010,U/A 7+,151,,,movie,2,23287
1260120715,Feeki Shakkar,Romance,2021,U/A 7+,6,,,movie,5,111890
1770005010,Atlantis Rising,Documentary,2017,U/A 7+,93,,,movie,4,458111
1000069754,Ukrosham Chantoodu,Drama,2002,U/A 13+,104,,,movie,4,134154
1000036245,Adheham Enna Idheham,Comedy,1993,U/A 13+,124,,,movie,2,44749
1000101184,Namak Haraam,Drama,1973,U,131,,,movie,3,2224
1000109062,In Ghost House Inn,Horror,2010,U/A 13+,129,,,movie,5,486976
1000157760,Padmatheertham,Drama,1978,U/A 7+,137,,,movie,2,46398
1770003001,The Peanuts Movie,Comedy,2015,U,88,,,movie,5,425627
1770000738,Temple Grandin,Drama,2010,U/A 7+,104,,,movie,2,4063
1770005019,Legends of Jagannath Puri,Documentary,2017,U/A 7+,37,,,movie,2,28552
1000034504,Highway,Drama,2014,U/A 13+,127,,,movie,2,42087
1837046689,Coma,Comedy,2021,U/A 13+,5,,,movie,2,28193
1000109085,Black Cat,Thriller,2007,U/A 16+,135,,,movie,3,36231
1260018300,High School Musical,Teen,2006,U,93,,,movie,2,35782
1610011560,A Phone Call,Drama,2016,U/A 13+,6,,,movie,3,20363
1000068387,Pachamarathanalil,Drama,2008,U,128,,,movie,3,14195
1260065393,Kyo Kii... Main Jhuth Nahin Bolta,Comedy,2001,U/A 13+,150,,,movie,3,14643
1260110163,Sarthi,Drama,2021,U/A 16+,7,,,movie,2,23845
1000164207,Anyar,Drama,2003,U/A 13+,109,,,movie,4,493373
1260016021,Star Wars: A New Hope,Science Fiction,1977,U/A 7+,124,,,movie,4,467208
1770000708,The Simpsons Movie,Animation,2007,U/A 13+,83,,,movie,4,534128
1260121688,The Janes,Documentary,2022,A,97,,,movie,5,948580
1000087393,Hate Story 3,Thriller,2015,U/A 16+,113,,,movie,2,43737
1000110775,Jubilee,Thriller,2008,U/A 13+,113,,,movie,3,48441
1260047392,Majili,Romance,2019,U/A 16+,151,,,movie,3,20666
1000104948,Marupuram,Thriller,1990,U/A 16+,139,,,movie,2,47223
1000154427,Manasam,Drama,1997,U/A 13+,136,,,movie,4,894192
1000167719,Bhanamathi,Drama,2007,U/A 16+,142,,,movie,3,13031
1770002574,Saat Pake Bandha,Romance,2009,U,133,,,movie,5,259403
1770002762,Power,Action,2016,U/A 13+,150,,,movie,3,1987
1260110758,Cuttputlli,Mystery,2022,U/A 16+,134,,,movie,4,144193
1260122994,2 Square,Comedy,2022,U/A 16+,4,,,movie,5,794663
1260128583,You Have Arrived,Drama,2022,U/A 16+,39,,,movie,2,23141
1000109449,Ananya,Drama,2009,U/A 13+,108,,,movie,3,15927
1836047362,Dil Patang,Romance,2019,U/A 13+,11,,,movie,2,1629
1000100687,Aa Marma,Horror,2012,U/A 16+,112,,,movie,5,140841
1260069783,LEGO Star Wars Terrifying Tales,Animation,2021,U/A 7+,44,,,movie,4,525566
1260018151,Beauty And The Beast,Musical,1991,U,84,,,movie,2,27032
1000057141,Nene Ambani,Comedy,2010,U/A 13+,152,,,movie,5,988654
1000182022,Antargange,Drama,2009,U/A 7+,117,,,movie,3,8438
1000160225,Spirit,Drama,2012,U/A 16+,145,,,movie,3,32629
1000158748,Prasaadam,Drama,1976,U,115,,,movie,5,716000
1260116272,Zindagi 1tsp,Drama,2022,U/A 13+,21,,,movie,4,926815
1260022851,Smash And Grab,Animation,2019,U,8,,,movie,3,14253
1000065647,Break Ke Baad,Romance,2010,U,112,,,movie,3,35054
1660010675,A Wrinkle In Time,Adventure,2018,U/A 7+,109,,,movie,2,18179
1770002195,Fantastic Four (2005),Superhero,2005,U/A 7+,105,,,movie,3,35570
1000169297,Bhaktha Markandeya,Mythology,1956,U,130,,,movie,5,590249
1000037735,Calcutta News,Thriller,2008,U/A 13+,137,,,movie,5,527438
1000066481,Shravana Meghalu,Drama,1986,U/A 13+,132,,,movie,5,410684
1000072031,Tamizhuku En Ondrai Azhuthavum,Thriller,2015,U,134,,,movie,3,14397
1820061813,Genius I Brave New World,Horror,2021,U/A 16+,12,,,movie,3,6775
1260110200,On the Way of Love,Drama,2022,U/A 13+,23,,,movie,4,860820
1260117918,Daana Veera Soora Karna,Fantasy,1977,U,226,,,movie,3,16173
1770002842,Krishna,Drama,2009,U/A 13+,124,,,movie,2,47093
1770017003,Apur Panchali,Drama,2013,U,92,,,movie,4,393542
1000105370,Adv. Lakshmanan Ladies Only,Comedy,2010,U/A 7+,120,,,movie,3,42359
1260018348,Pretty Woman,Romance,1990,U/A 16+,119,,,movie,3,47793
1260108578,Veer Abhimanyu,Animation,2012,U,67,,,movie,3,21269
1260109125,ILU,Thriller,2020,U/A 16+,26,,,movie,2,47946
1260119495,Mahabahu,Drama,2022,U/A 13+,129,,,movie,2,29828
1000116063,Balaji,Drama,2002,U/A 13+,110,,,movie,5,898580
1000108154,Mukunthetta Sumitra Vilikkunnu,Comedy,1988,U/A 7+,149,,,movie,2,37077
1000064121,Chandralekha,Drama,1998,U/A 13+,150,,,movie,4,668371
1660010169,Wall-E,Animation,2008,U,98,,,movie,2,32423
1000230472,Dum Lagade Aaj,Drama,2017,U,106,,,movie,4,477767
1260125884,Tasawur: The Mirage,Thriller,2022,U/A 13+,10,,,movie,3,13270
1000068116,Thavalai Kannan,Drama,2015,U/A 13+,92,,,movie,4,655041
1260022853,Float,Animation,2019,U,6,,,movie,5,229946
1835048357,WHY NOT - ENGLISH SHORT FILM,Comedy,2020,U/A 16+,15,,,movie,5,85266
1000158658,Peruvannapurathe Visheshangal,Comedy,1989,U/A 7+,119,,,movie,5,331675
1260018315,Marvel's Avengers: Age Of Ultron,Superhero,2015,U/A 13+,141,,,movie,2,33144
1000044259,Kal Manja,Comedy,2011,U/A 13+,139,,,movie,2,45201
1000110585,Jawan of Vellimala,Action,2012,U/A 13+,122,,,movie,4,67014
1000101672,Nadiya Kollappetta Rathri,Thriller,2007,U/A 16+,150,,,movie,3,32128
1000216426,Alibaba Aur 40 Chor,Drama,1966,U,151,,,movie,5,96121
1260063198,Oslo,Drama,2021,U/A 16+,118,,,movie,5,407388
1000110279,Eagle,Thriller,1991,U/A 16+,102,,,movie,3,37017
1000237771,Big Sharks Rule,Animals & Nature,2019,U/A 7+,44,,,movie,3,28528
1260022858,Forky Asks A Question: What is Art?,Animation,2019,U,3,,,movie,2,14454
1770021014,Louis C.K.: Shameless,Standup Comedy,2007,A,55,,,movie,2,42553
1260021335,Lady and the Tramp,Romance,2019,U/A 7+,102,,,movie,3,40204
1000072587,The Making Of Bajrangi Bhaijaan,Drama,2015,U/A 13+,23,,,movie,3,44647
1000220603,Aiyaary,Action,2018,U/A 16+,151,,,movie,3,9687
1260027154,The Sandlot,Comedy,1993,U/A 7+,101,,,movie,3,37898
1260106115,I Am Groot: Groot Takes a Bath,Comedy,2022,U,4,,,movie,3,23060
1260110821,Chintaa mani,Thriller,2022,U/A 16+,24,,,movie,4,649615
1260128781,Astitva,Drama,2021,A,4,,,movie,2,20986
1260022862,Forky Asks A Question: What is Love?,Animation,2019,U,3,,,movie,4,120673
1260096314,Rise,Biopic,2022,U/A 13+,110,,,movie,4,622044
1260027104,Spies In Disguise,Animation,2019,U/A 7+,101,,,movie,5,330021
1610011558,The Gift,Romance,2018,U/A 16+,6,,,movie,2,4744
1000184491,Humrahi,Drama,2007,U,113,,,movie,5,510120
1770000658,Mr. Popper's Penguins,Family,2011,U/A 7+,90,,,movie,4,466918
1260108549,Safar,Drama,2022,U/A 16+,29,,,movie,2,47183
1000154496,Love in Kerala,Thriller,1968,U/A 13+,139,,,movie,3,16479
1000163849,Vaachalam,Drama,1997,U/A 13+,121,,,movie,5,866455
1000069643,Tara,Drama,2012,U/A 13+,123,,,movie,3,38512
1260010493,Selvi,Action,2016,U/A 13+,138,,,movie,2,13142
1260038560,Shikast,Action,2015,U/A 16+,10,,,movie,5,172165
1260024220,Arivu,Drama,2013,U,10,,,movie,4,874391
1000013714,Ekk Deewana Tha,Romance,2012,U/A 13+,137,,,movie,3,33138
1000239447,India’s Most Wanted,Action,2019,U/A 13+,121,,,movie,4,311389
1000082396,Salalah Mobiles,Comedy,2014,U/A 7+,124,,,movie,5,474583
1260128265,Kalam,Thriller,2021,U/A 16+,9,,,movie,3,15873
1260027508,One Hundred And One Dalmatians,Animation,1961,U,75,,,movie,3,34750
1000036268,Oru Maravathoor Kanavu,Comedy,1998,U/A 13+,131,,,movie,5,483859
1000230936,Sammohanam,Romance,2018,U,127,,,movie,3,9922
1260018135,Wreck-It Ralph,Animation,2012,U/A 7+,96,,,movie,4,218511
1260090746,Death on the Nile,Crime,2022,U/A 16+,126,,,movie,2,47165
1770005028,Sanju,Biopic,2018,U/A 16+,158,,,movie,3,37334
1837046696,A Greeny Tale,Romance,2021,U/A 7+,7,,,movie,3,49175
1000209963,Total Dadagiri,Romance,2018,U/A 13+,139,,,movie,3,38526
1260023068,World's Greatest Dogs,Documentary,2015,U/A 7+,43,,,movie,2,20189
1260026183,Geetha Govindam,Romance,2018,U/A 13+,140,,,movie,4,737076
1000108604,Anadha Shilpangal,Drama,1971,U,132,,,movie,2,38156
1000057130,Current,Romance,2009,U/A 13+,136,,,movie,3,7543
1000152016,Kuttikkuppayam,Drama,1964,U,139,,,movie,2,46617
1260023092,Mickey Mouse Steamboat Willie,Family,1928,U,7,,,movie,4,491501
1260044031,The Odd Life of Timothy Green,Comedy,2012,U/A 7+,104,,,movie,2,2569
1000057138,Super (Upendra),Drama,2010,U/A 13+,133,,,movie,3,44988
1000104260,Idanilangal,Drama,1985,U/A 16+,131,,,movie,2,18440
1260027124,Dr. Seuss' Horton Hears A Who!,Animation,2008,U,86,,,movie,3,10228
1260057812,The New Mutants,Superhero,2020,U/A 16+,94,,,movie,2,36209
1000055954,Mask,Action,2012,U/A 13+,147,,,movie,3,3835
1000100735,Humshakals,Comedy,2014,U/A 16+,142,,,movie,4,389914
1770016123,Sakhavu,Drama,2017,U/A 13+,154,,,movie,4,864697
1260081035,"The French Dispatch of the Liberty, Kansas Evening Sun",Comedy,2021,A,107,,,movie,5,384143
1770002194,A Girl In The River: The Price of Forgiveness,Documentary,2015,U/A 16+,37,,,movie,4,686447
1260104448,Shiva,Action,1990,U/A 16+,161,,,movie,2,26089
1000097138,Beladingalagi Baa,Romance,2008,U/A 13+,138,,,movie,2,34737
1000062949,Ganesha Matte Banda,Drama,2008,U/A 7+,155,,,movie,2,22578
1000109258,Five Star Hospital,Drama,1997,U/A 13+,127,,,movie,5,344489
1808058533,Imli Ki Burni,Drama,2020,U/A 7+,4,,,movie,2,27004
1260103387,Daata,Drama,1989,U/A 16+,170,,,movie,3,19960
1000152229,Dishoom,Action,2016,U/A 13+,116,,,movie,3,41844
1000115925,Hrudaya I Miss You,Drama,2008,U/A 13+,134,,,movie,2,47103
1000101321,Hrudayagala Vishaya,Drama,2009,U/A 7+,131,,,movie,2,23494
1770015694,Phillauri,Romance,2017,U/A 13+,130,,,movie,3,16296
1000188559,Aaraam Thampuran,Drama,1997,U/A 13+,167,,,movie,5,658682
1808027253,Masala Steps,Drama,2019,U/A 13+,20,,,movie,2,3641
1000232003,Bangara S/O Bangarada Manusya,Drama,2017,U/A 16+,121,,,movie,2,3288
1000104786,Kambolam,Drama,1994,U/A 16+,123,,,movie,4,438065
1836061476,Time Machine,Science,2019,U/A 13+,12,,,movie,3,10052
1260126051,Trust Me,Drama,2021,U/A 16+,19,,,movie,3,32599
1260018210,Disney's A Christmas Carol,Animation,2009,U/A 7+,95,,,movie,5,500187
1260112811,Ek Chance,Drama,2021,U/A 16+,10,,,movie,3,38032
1260128999,Sarsenapati Hambirrao,Historical,2022,U/A 16+,151,,,movie,5,138575
1260009770,Megafestivals: Ganpati,Documentary,2019,U,42,,,movie,4,170059
1260079644,Akhanda,Action,2021,U/A 16+,167,,,movie,3,19186
1826052861,Shaahi Paneer Love,Romance,2019,U,10,,,movie,4,324624
1000191574,Cigarette Sedhbedi Preethi Madbedi,Drama,2015,U/A 13+,126,,,movie,4,724734
1260121726,Vighnaharta,Drama,2021,U/A 16+,8,,,movie,4,328460
1260124377,Romance Karo,Romance,2022,A,10,,,movie,5,457806
1000067447,Kantri Mogudu Rev,Romance,2010,U/A 13+,134,,,movie,4,503490
1770002682,Awara,Romance,2012,U/A 13+,144,,,movie,3,3346
1000110048,Chanchattam,Family,1991,U,137,,,movie,2,4232
1000069032,Again Kasargod Khader Bhai,Comedy,2010,U/A 7+,125,,,movie,2,16850
1770016106,Anarkali of Aarah,Drama,2017,U/A 16+,98,,,movie,5,377767
1000177312,Priyapetta Kukku,Comedy,1992,U,113,,,movie,3,15162
1000104390,Bhoomi,Crime,2012,U/A 13+,96,,,movie,2,10023
1000107008,Harikrishnans,Romance,1998,U/A 7+,158,,,movie,2,41569
1000163540,Amarkalam,Thriller,1999,U/A 13+,118,,,movie,3,19458
1000115884,Manasugala Maathu Madhura,Drama,2008,U/A 16+,129,,,movie,2,3844
1000215945,Pandigai,Action,2017,U/A 16+,118,,,movie,2,4444
1000164508,Veena Meettiya Vilangukal,Drama,1990,U/A 16+,138,,,movie,3,17316
1260018037,The Royal Tenenbaums,Comedy,2001,A,109,,,movie,2,32165
1000067905,Manasundi Kaani,Romance,2006,U/A 13+,138,,,movie,2,40732
1000064120,Aahaa,Romance,1997,U/A 13+,144,,,movie,3,46123
1000096756,Tiger,Drama,1979,U/A 13+,138,,,movie,2,28801
1000060176,Veer Madakari,Action,2009,U/A 16+,167,,,movie,3,17183
1260104491,Move On,Drama,2016,U/A 13+,4,,,movie,4,333758
1260023671,Gautamiputra Satakarni,Action,2017,U/A 16+,131,,,movie,3,34588
1260073268,Cash,Comedy,2021,U/A 13+,118,,,movie,5,657047
1836057731,Mutually,Drama,2019,U/A 16+,12,,,movie,2,1239
1808028197,Sakshidar - The Witness,Drama,2019,U/A 7+,14,,,movie,5,282103
1000041469,Janapriyan,Romance,2011,U,121,,,movie,5,473658
1260049328,Safety,Biopic,2020,U/A 7+,119,,,movie,3,39801
1260023114,Cars Toon: Mater Private Eye,Animation,2010,U,4,,,movie,5,742881
1000070419,Yamakantri,Action,2011,U/A 13+,142,,,movie,3,25101
1000064135,Hello Brother,Comedy,1994,U/A 13+,149,,,movie,5,493841
1260018137,Air Force One,Action,1997,U/A 16+,119,,,movie,2,8816
1000104458,Maha Mahima Laddu Muthya,Drama,2008,U/A 7+,144,,,movie,2,25930
1260045345,Roving Mars,Documentary,2006,U,39,,,movie,3,26312
1000211587,Raja Rani Raji,Romance,2018,U,133,,,movie,3,39414
1000226102,Lion Shiva,Thriller,2016,U/A 13+,89,,,movie,5,674990
1000200499,Khaidi No. 150,Action,2017,U/A 13+,137,,,movie,5,731394
1000110278,Chandrakantham,Drama,1974,U,144,,,movie,3,6125
1000056897,Love You Bangaram,Romance,2014,U/A 13+,127,,,movie,2,47391
1000034503,Bang Bang,Action,2014,U/A 13+,146,,,movie,5,999195
1770004578,Totem,Horror,2017,A,86,,,movie,5,890404
1000040305,Anwar,Action,2007,U/A 16+,126,,,movie,2,48347
1000055938,Aatma (Haunted),Horror,2011,U/A 16+,128,,,movie,4,820748
1000154483,Marunattil Oru Malayali,Comedy,1971,U,137,,,movie,3,6709
1770001365,Road to Perdition,Drama,2003,U/A 16+,116,,,movie,5,616914
1610010793,Saho,Drama,2019,U/A 13+,11,,,movie,2,33993
1260018322,National Treasure: Book Of Secrets,Action,2007,U/A 7+,124,,,movie,3,36271
1000074496,Kerintha,Romance,2015,U/A 13+,134,,,movie,3,35468
1000158232,Arya's Love,Romance,2013,U/A 13+,124,,,movie,4,120388
1000160453,The Car,Thriller,1997,U,133,,,movie,3,21391
1260018355,Runaway Bride,Romance,1999,U/A 13+,116,,,movie,4,841065
1000063885,Swamy,Action,2004,U/A 16+,148,,,movie,5,686003
1000057143,Dhada,Action,2011,U/A 13+,141,,,movie,4,772580
1260024436,Disneynature: Dolphin Reef,Animals & Nature,2020,U,76,,,movie,4,442733
1260073527,Obi-Wan Kenobi,Documentary,2021,U/A 13+,1,,,movie,4,283125
1770015723,Ghantaa,Comedy,2016,U/A 13+,107,,,movie,4,516293
1770003141,Online Binline,Comedy,2015,U,122,,,movie,2,10648
1260123607,Elton John Live: Farewell from Dodger Stadium,Concert Film,2022,U/A 13+,153,,,movie,5,981966
1610005770,Uncommon Sense,Thriller,2017,U/A 16+,14,,,movie,4,77730
1000194296,Baadshaho,Drama,2017,U/A 13+,129,,,movie,2,49464
1770004452,Before The Flood,Documentary,2016,U/A 13+,95,,,movie,2,41050
1770017024,C Kkompany,Comedy,2008,U/A 13+,127,,,movie,3,21200
1000236313,Sanjeevani: Adventure on the edge,Adventure,2018,U/A 13+,82,,,movie,2,7113
1610009132,Detour,Drama,2018,U,10,,,movie,2,22234
1260110008,Thor: Love and Thunder,Action,2022,U/A 13+,118,,,movie,2,41528
1000081261,ABCD,Comedy,2013,U/A 13+,160,,,movie,2,28755
1260105271,Antas,Drama,2021,U/A 13+,4,,,movie,3,16993
1000160351,Souhrudam,Comedy,1991,U/A 13+,128,,,movie,5,173391
1000060267,Topiwala,Action,2013,U/A 16+,146,,,movie,5,89520
1000065772,Cash,Thriller,2007,U/A 13+,132,,,movie,5,252254
1000222758,Vasham - The Book,Drama,2017,U/A 16+,106,,,movie,3,15508
1770021022,Normal,Drama,2003,A,108,,,movie,2,35664
1260057770,Downhill,Comedy,2020,U/A 16+,86,,,movie,4,134599
1260109131,Paatr,Thriller,2021,U/A 16+,13,,,movie,4,301916
1260120346,Second Chance at Love,Drama,2022,U/A 13+,11,,,movie,3,29081
